-1.154895305633499980e+01 -1.915048956869999930e-01 3.094958066939999863e+00
-1.145728397369400042e+01 -1.099859774109999966e-01 3.070111513137999903e+00
-1.143055343627900022e+01 -6.982638686900000113e-02 3.062864780426000078e+00
-1.138436317443800050e+01 -2.980689890700000122e-02 3.050441265105999999e+00
-1.139008903503400028e+01 4.969967156599999769e-02 3.051994323729999792e+00
-1.139008903503400028e+01 4.969967156599999769e-02 3.051994323729999792e+00
-1.141882324218799916e+01 8.968338370299999696e-02 3.059758901596000058e+00
-1.146480178832999997e+01 1.300682574510000078e-01 3.072182178497000038e+00
-1.157248020172099956e+01 1.696726381779999904e-01 3.101169824599999902e+00
-1.138787460327099943e+01 -1.132949218150000048e-01 2.629227876663000174e+00
-1.138430309295699949e+01 -7.352036237700000643e-02 2.628328323363999797e+00
-1.135720729827900044e+01 -3.369729593399999751e-02 2.622029304504000180e+00
-1.132997417450000022e+01 5.932993721000000276e-03 2.615730762481999871e+00
-1.135326862335199927e+01 4.557343199799999967e-02 2.621129751204999803e+00
-1.136083602905300083e+01 8.526227623200000050e-02 2.622929334640999866e+00
-1.138234519958500002e+01 -1.172159835700000013e-01 2.212621212005999816e+00
-1.145297622680699945e+01 1.219379305840000011e-01 2.226359367370999820e+00
-1.136695289611800064e+01 8.134039491399999711e-02 2.209568262099999902e+00
-1.132790184021000002e+01 4.151760041699999876e-02 2.201936006546000080e+00
-1.130245590210000017e+01 1.970825251000000132e-03 2.196974992752000144e+00
-1.132791614532500013e+01 -3.756437450600000338e-02 2.201936006546000080e+00
-1.132791614532500013e+01 -3.756437450600000338e-02 2.201936006546000080e+00
-1.153645324706999986e+01 1.993526667359999949e-01 1.827467560767999988e+00
-1.138742256164599986e+01 1.192523986100000044e-01 1.803689599037000102e+00
-1.133443546295199944e+01 7.912949472699999653e-02 1.795242190361000079e+00
-1.130698871612499978e+01 3.946760296799999707e-02 1.790862083434999974e+00
-1.127742576599099955e+01 9.859040000000000646e-07 1.786168932914999896e+00
-1.144668102264400034e+01 -1.198737025260000061e-01 1.813075661659000026e+00
-1.127143192291299911e+01 -3.934421017800000114e-02 1.785230398178000000e+00
-1.132060909271200089e+01 -7.903638482100000529e-02 1.793052077293000091e+00
-1.144167137146000002e+01 2.336759865280000070e-01 1.405153632163999911e+00
-1.146226596832300082e+01 1.940714269880000065e-01 1.407590985297999975e+00
-1.146226596832300082e+01 1.940714269880000065e-01 1.407590985297999975e+00
-1.150651454925499984e+01 1.566541790959999902e-01 1.412953376769999991e+00
-1.137002658844000003e+01 1.151011586189999991e-01 1.396135330199999913e+00
-1.129691219329800056e+01 7.492422312499999459e-02 1.387117028235999916e+00
-1.128717899322499996e+01 3.545868396799999739e-02 1.385898351668999995e+00
-1.127730846404999987e+01 -3.937989008000000214e-03 1.384679555893000069e+00
-1.127127170562700087e+01 -4.327788204000000000e-02 1.383948445319999943e+00
-1.128494739532500013e+01 -8.272387087299999664e-02 1.385654568672000098e+00
-1.136597347259499990e+01 -1.229988932609999974e-01 1.395647883414999901e+00
-1.156679630279499982e+01 1.534368246789999946e-01 1.012052416801000110e+00
-1.138397026061999995e+01 1.112684011460000066e-01 9.960157871250000516e-01
-1.127271842956499981e+01 7.082890719199999574e-02 9.862543940539999499e-01
-1.124500179290800084e+01 3.139846026899999892e-02 9.838139414790000314e-01
-1.122511959075900023e+01 -7.837835698999999837e-03 9.820709228520000389e-01
-1.123897075653099975e+01 -4.707950353600000304e-02 9.832910895349999958e-01
-1.130049991607699944e+01 -8.678248524699999633e-02 9.886947274209999525e-01
-1.133192634582499991e+01 1.087818592789999983e-01 5.939084887500000187e-01
-1.124435901641800051e+01 6.868825852899999862e-02 5.893028974530000186e-01
-1.122455787658699933e+01 2.938510105000000094e-02 5.882562398909999546e-01
-1.120861434936499990e+01 -9.782466106000000522e-03 5.874188542370000210e-01
-1.122049427032500013e+01 -4.895769804700000200e-02 5.880468487740000416e-01
-1.129614925384499990e+01 -8.872061222799999813e-02 5.920243859289999744e-01
-1.137965011596699938e+01 -1.291056424379999901e-01 5.964206457139999973e-01
-1.131179237365699919e+01 1.046399101609999938e-01 1.974565237760000092e-01
-1.123210334777800057e+01 6.469274312299999607e-02 1.960603296760000114e-01
-1.118626785278300062e+01 2.537765912700000112e-02 1.952575296159999862e-01
-1.121828269958500002e+01 -1.370659191200000043e-02 1.958159953359999983e-01
-1.124816322326699947e+01 -5.300729721800000183e-02 1.963395774360000012e-01
-1.133989238738999994e+01 -9.302526712399999953e-02 1.979452073569999970e-01
-1.134173202514599943e+01 -1.108562797309999987e-01 -1.979801058769999900e-01
-1.126606273651099954e+01 -7.078780978899999743e-02 -1.966537237169999897e-01
-1.121024990081800077e+01 -3.130481019600000331e-02 -1.956763863559999872e-01
-1.122628784179699934e+01 7.835261523999999256e-03 -1.959556192159999932e-01
-1.124218940734900052e+01 4.708958789699999731e-02 -1.962348520759999992e-01
